,reactant,product,rxn_nrj,rxn id,reactant label,Y
406,"['data/SN2-20/1180/r/00.xyz', 'data/SN2-20/1180/r/A.xyz']","['data/SN2-20/1180/p/00.xyz', 'data/SN2-20/1180/p/B.xyz']",-66.01009285022087,1180,A_B_B_D_C_0,C
407,"['data/SN2-20/1181/r/00.xyz', 'data/SN2-20/1181/r/B.xyz']","['data/SN2-20/1181/p/04.xyz', 'data/SN2-20/1181/p/B.xyz']",-44.59524594881889,1181,A_B_B_D_C_0,D
408,"['data/SN2-20/1188/r/04.xyz', 'data/SN2-20/1188/r/A.xyz']","['data/SN2-20/1188/p/02.xyz', 'data/SN2-20/1188/p/A.xyz']",-20.942700852710352,1188,A_B_B_E_A_0,A
409,"['data/SN2-20/1190/r/04.xyz', 'data/SN2-20/1190/r/C.xyz']","['data/SN2-20/1190/p/03.xyz', 'data/SN2-20/1190/p/A.xyz']",45.23273501082244,1190,A_B_B_E_A_0,B
410,"['data/SN2-20/1192/r/11.xyz', 'data/SN2-20/1192/r/A.xyz']","['data/SN2-20/1192/p/02.xyz', 'data/SN2-20/1192/p/B.xyz']",-65.305849171678,1192,A_B_B_E_A_0,C
411,"['data/SN2-20/1193/r/11.xyz', 'data/SN2-20/1193/r/B.xyz']","['data/SN2-20/1193/p/04.xyz', 'data/SN2-20/1193/p/B.xyz']",-44.36319450417532,1193,A_B_B_E_A_0,D
412,"['data/SN2-20/1200/r/01.xyz', 'data/SN2-20/1200/r/A.xyz']","['data/SN2-20/1200/p/02.xyz', 'data/SN2-20/1200/p/A.xyz']",-13.05572586283816,1200,A_B_B_E_B_0,A
413,"['data/SN2-20/1202/r/01.xyz', 'data/SN2-20/1202/r/C.xyz']","['data/SN2-20/1202/p/01.xyz', 'data/SN2-20/1202/p/A.xyz']",48.22992925185318,1202,A_B_B_E_B_0,B
414,"['data/SN2-20/1204/r/01.xyz', 'data/SN2-20/1204/r/A.xyz']","['data/SN2-20/1204/p/02.xyz', 'data/SN2-20/1204/p/B.xyz']",-61.28565012484928,1204,A_B_B_E_B_0,C
415,"['data/SN2-20/1205/r/01.xyz', 'data/SN2-20/1205/r/B.xyz']","['data/SN2-20/1205/p/01.xyz', 'data/SN2-20/1205/p/B.xyz']",-48.2299532958405,1205,A_B_B_E_B_0,D
416,"['data/SN2-20/1212/r/02.xyz', 'data/SN2-20/1212/r/A.xyz']","['data/SN2-20/1212/p/06.xyz', 'data/SN2-20/1212/p/A.xyz']",-17.201362738782823,1212,A_B_B_E_C_0,A
417,"['data/SN2-20/1214/r/02.xyz', 'data/SN2-20/1214/r/C.xyz']","['data/SN2-20/1214/p/01.xyz', 'data/SN2-20/1214/p/A.xyz']",47.827384832337295,1214,A_B_B_E_C_0,B
418,"['data/SN2-20/1216/r/01.xyz', 'data/SN2-20/1216/r/A.xyz']","['data/SN2-20/1216/p/06.xyz', 'data/SN2-20/1216/p/B.xyz']",-65.02881204813207,1216,A_B_B_E_C_0,C
419,"['data/SN2-20/1217/r/01.xyz', 'data/SN2-20/1217/r/B.xyz']","['data/SN2-20/1217/p/02.xyz', 'data/SN2-20/1217/p/B.xyz']",-47.8274638773735,1217,A_B_B_E_C_0,D
420,"['data/SN2-20/1224/r/03.xyz', 'data/SN2-20/1224/r/A.xyz']","['data/SN2-20/1224/p/05.xyz', 'data/SN2-20/1224/p/A.xyz']",-15.545178115536231,1224,A_B_C_A_A_0,A
421,"['data/SN2-20/1226/r/03.xyz', 'data/SN2-20/1226/r/C.xyz']","['data/SN2-20/1226/p/00.xyz', 'data/SN2-20/1226/p/A.xyz']",49.301215342116365,1226,A_B_C_A_A_0,B
422,"['data/SN2-20/1228/r/11.xyz', 'data/SN2-20/1228/r/A.xyz']","['data/SN2-20/1228/p/05.xyz', 'data/SN2-20/1228/p/B.xyz']",-64.03909915194305,1228,A_B_C_A_A_0,C
423,"['data/SN2-20/1229/r/11.xyz', 'data/SN2-20/1229/r/B.xyz']","['data/SN2-20/1229/p/03.xyz', 'data/SN2-20/1229/p/B.xyz']",-48.49401815768918,1229,A_B_C_A_A_0,D
424,"['data/SN2-20/1236/r/02.xyz', 'data/SN2-20/1236/r/A.xyz']","['data/SN2-20/1236/p/02.xyz', 'data/SN2-20/1236/p/A.xyz']",-12.862226643338914,1236,A_B_C_A_B_0,A
425,"['data/SN2-20/1238/r/02.xyz', 'data/SN2-20/1238/r/C.xyz']","['data/SN2-20/1238/p/00.xyz', 'data/SN2-20/1238/p/A.xyz']",47.8607289230203,1238,A_B_C_A_B_0,B
426,"['data/SN2-20/1240/r/00.xyz', 'data/SN2-20/1240/r/A.xyz']","['data/SN2-20/1240/p/02.xyz', 'data/SN2-20/1240/p/B.xyz']",-60.7229473335764,1240,A_B_C_A_B_0,C
427,"['data/SN2-20/1241/r/00.xyz', 'data/SN2-20/1241/r/B.xyz']","['data/SN2-20/1241/p/02.xyz', 'data/SN2-20/1241/p/B.xyz']",-47.86080940242389,1241,A_B_C_A_B_0,D
428,"['data/SN2-20/1248/r/10.xyz', 'data/SN2-20/1248/r/A.xyz']","['data/SN2-20/1248/p/05.xyz', 'data/SN2-20/1248/p/A.xyz']",-12.312459414425804,1248,A_B_C_A_C_0,A
429,"['data/SN2-20/1249/r/10.xyz', 'data/SN2-20/1249/r/B.xyz']","['data/SN2-20/1249/p/06.xyz', 'data/SN2-20/1249/p/A.xyz']",1.6566983104322832,1249,A_B_C_A_C_0,B
430,"['data/SN2-20/1250/r/10.xyz', 'data/SN2-20/1250/r/C.xyz']","['data/SN2-20/1250/p/04.xyz', 'data/SN2-20/1250/p/A.xyz']",49.38549200192625,1250,A_B_C_A_C_0,C
431,"['data/SN2-20/1252/r/10.xyz', 'data/SN2-20/1252/r/A.xyz']","['data/SN2-20/1252/p/05.xyz', 'data/SN2-20/1252/p/B.xyz']",-59.56373494502175,1252,A_B_C_A_C_0,D
432,"['data/SN2-20/1253/r/10.xyz', 'data/SN2-20/1253/r/B.xyz']","['data/SN2-20/1253/p/06.xyz', 'data/SN2-20/1253/p/B.xyz']",-45.594577220235,1253,A_B_C_B_A_0,A
433,"['data/SN2-20/1254/r/10.xyz', 'data/SN2-20/1254/r/C.xyz']","['data/SN2-20/1254/p/04.xyz', 'data/SN2-20/1254/p/B.xyz']",2.134216471330319,1254,A_B_C_B_A_0,B
434,"['data/SN2-20/1260/r/02.xyz', 'data/SN2-20/1260/r/A.xyz']","['data/SN2-20/1260/p/06.xyz', 'data/SN2-20/1260/p/A.xyz']",-17.201362738782823,1260,A_B_C_B_A_0,C
435,"['data/SN2-20/1262/r/02.xyz', 'data/SN2-20/1262/r/C.xyz']","['data/SN2-20/1262/p/01.xyz', 'data/SN2-20/1262/p/A.xyz']",47.827384832337295,1262,A_B_C_B_A_0,D
436,"['data/SN2-20/1264/r/01.xyz', 'data/SN2-20/1264/r/A.xyz']","['data/SN2-20/1264/p/06.xyz', 'data/SN2-20/1264/p/B.xyz']",-65.02879927654476,1264,A_B_C_B_B_0,A
437,"['data/SN2-20/1265/r/01.xyz', 'data/SN2-20/1265/r/B.xyz']","['data/SN2-20/1265/p/02.xyz', 'data/SN2-20/1265/p/B.xyz']",-47.8274511057862,1265,A_B_C_B_B_0,B
438,"['data/SN2-20/1272/r/05.xyz', 'data/SN2-20/1272/r/A.xyz']","['data/SN2-20/1272/p/02.xyz', 'data/SN2-20/1272/p/A.xyz']",-19.62560503220829,1272,A_B_C_B_B_0,C
439,"['data/SN2-20/1274/r/05.xyz', 'data/SN2-20/1274/r/C.xyz']","['data/SN2-20/1274/p/02.xyz', 'data/SN2-20/1274/p/A.xyz']",47.794986757027395,1274,A_B_C_B_B_0,D
440,"['data/SN2-20/1276/r/02.xyz', 'data/SN2-20/1276/r/A.xyz']","['data/SN2-20/1276/p/02.xyz', 'data/SN2-20/1276/p/B.xyz']",-67.42064917206278,1276,A_B_C_B_C_0,A
441,"['data/SN2-20/1277/r/02.xyz', 'data/SN2-20/1277/r/B.xyz']","['data/SN2-20/1277/p/05.xyz', 'data/SN2-20/1277/p/B.xyz']",-47.79500492304411,1277,A_B_C_B_C_0,B
442,"['data/SN2-20/1284/r/03.xyz', 'data/SN2-20/1284/r/A.xyz']","['data/SN2-20/1284/p/06.xyz', 'data/SN2-20/1284/p/A.xyz']",-18.18858867927248,1284,A_B_C_B_C_0,C
443,"['data/SN2-20/1285/r/03.xyz', 'data/SN2-20/1285/r/B.xyz']","['data/SN2-20/1285/p/05.xyz', 'data/SN2-20/1285/p/A.xyz']",1.0239744727075717,1285,A_B_C_B_C_0,D
444,"['data/SN2-20/1286/r/03.xyz', 'data/SN2-20/1286/r/C.xyz']","['data/SN2-20/1286/p/00.xyz', 'data/SN2-20/1286/p/A.xyz']",48.919431885574895,1286,A_B_C_C_A_0,A
445,"['data/SN2-20/1288/r/07.xyz', 'data/SN2-20/1288/r/A.xyz']","['data/SN2-20/1288/p/06.xyz', 'data/SN2-20/1288/p/B.xyz']",-66.28899397883032,1288,A_B_C_C_A_0,B
446,"['data/SN2-20/1289/r/07.xyz', 'data/SN2-20/1289/r/B.xyz']","['data/SN2-20/1289/p/05.xyz', 'data/SN2-20/1289/p/B.xyz']",-47.07643082685029,1289,A_B_C_C_A_0,C
447,"['data/SN2-20/1296/r/01.xyz', 'data/SN2-20/1296/r/A.xyz']","['data/SN2-20/1296/p/04.xyz', 'data/SN2-20/1296/p/A.xyz']",-16.658727696143533,1296,A_B_C_C_A_0,D
448,"['data/SN2-20/1298/r/01.xyz', 'data/SN2-20/1298/r/C.xyz']","['data/SN2-20/1298/p/07.xyz', 'data/SN2-20/1298/p/A.xyz']",47.891280413947754,1298,A_B_C_C_B_0,A
449,"['data/SN2-20/1300/r/00.xyz', 'data/SN2-20/1300/r/A.xyz']","['data/SN2-20/1300/p/04.xyz', 'data/SN2-20/1300/p/B.xyz']",-65.17114892600064,1300,A_B_C_C_B_0,B
450,"['data/SN2-20/1301/r/00.xyz', 'data/SN2-20/1301/r/B.xyz']","['data/SN2-20/1301/p/01.xyz', 'data/SN2-20/1301/p/B.xyz']",-48.62823124429928,1301,A_B_C_C_B_0,C
451,"['data/SN2-20/1308/r/66.xyz', 'data/SN2-20/1308/r/A.xyz']","['data/SN2-20/1308/p/08.xyz', 'data/SN2-20/1308/p/A.xyz']",-18.409188690619377,1308,A_B_C_C_B_0,D
452,"['data/SN2-20/1309/r/66.xyz', 'data/SN2-20/1309/r/B.xyz']","['data/SN2-20/1309/p/03.xyz', 'data/SN2-20/1309/p/A.xyz']",-1.9600669335325804,1309,A_B_C_C_C_0,A
453,"['data/SN2-20/1310/r/66.xyz', 'data/SN2-20/1310/r/C.xyz']","['data/SN2-20/1310/p/00.xyz', 'data/SN2-20/1310/p/A.xyz']",46.170498019047976,1310,A_B_C_C_C_0,B
454,"['data/SN2-20/1312/r/29.xyz', 'data/SN2-20/1312/r/A.xyz']","['data/SN2-20/1312/p/08.xyz', 'data/SN2-20/1312/p/B.xyz']",-66.31081547453846,1312,A_B_C_C_C_0,C
455,"['data/SN2-20/1313/r/29.xyz', 'data/SN2-20/1313/r/B.xyz']","['data/SN2-20/1313/p/03.xyz', 'data/SN2-20/1313/p/B.xyz']",-49.861693717416,1313,A_B_C_C_C_0,D
456,"['data/SN2-20/1314/r/29.xyz', 'data/SN2-20/1314/r/C.xyz']","['data/SN2-20/1314/p/00.xyz', 'data/SN2-20/1314/p/B.xyz']",-1.7311287649067708,1314,A_B_C_D_A_0,A
457,"['data/SN2-20/1320/r/03.xyz', 'data/SN2-20/1320/r/A.xyz']","['data/SN2-20/1320/p/05.xyz', 'data/SN2-20/1320/p/A.xyz']",-15.545194918104956,1320,A_B_C_D_A_0,B
458,"['data/SN2-20/1322/r/03.xyz', 'data/SN2-20/1322/r/C.xyz']","['data/SN2-20/1322/p/00.xyz', 'data/SN2-20/1322/p/A.xyz']",49.301198539547634,1322,A_B_C_D_A_0,C
459,"['data/SN2-20/1324/r/11.xyz', 'data/SN2-20/1324/r/A.xyz']","['data/SN2-20/1324/p/05.xyz', 'data/SN2-20/1324/p/B.xyz']",-64.03877476398378,1324,A_B_C_D_A_0,D
460,"['data/SN2-20/1325/r/11.xyz', 'data/SN2-20/1325/r/B.xyz']","['data/SN2-20/1325/p/03.xyz', 'data/SN2-20/1325/p/B.xyz']",-48.49369376972992,1325,A_B_C_D_B_0,A
461,"['data/SN2-20/1332/r/10.xyz', 'data/SN2-20/1332/r/A.xyz']","['data/SN2-20/1332/p/06.xyz', 'data/SN2-20/1332/p/A.xyz']",-18.385327781625445,1332,A_B_C_D_B_0,B
462,"['data/SN2-20/1334/r/10.xyz', 'data/SN2-20/1334/r/C.xyz']","['data/SN2-20/1334/p/07.xyz', 'data/SN2-20/1334/p/A.xyz']",47.903583487715466,1334,A_B_C_D_B_0,C
463,"['data/SN2-20/1336/r/00.xyz', 'data/SN2-20/1336/r/A.xyz']","['data/SN2-20/1336/p/06.xyz', 'data/SN2-20/1336/p/B.xyz']",-67.10782350032815,1336,A_B_C_D_B_0,D
464,"['data/SN2-20/1337/r/00.xyz', 'data/SN2-20/1337/r/B.xyz']","['data/SN2-20/1337/p/03.xyz', 'data/SN2-20/1337/p/B.xyz']",-48.919494663830136,1337,A_B_C_D_C_0,A
465,"['data/SN2-20/1344/r/09.xyz', 'data/SN2-20/1344/r/A.xyz']","['data/SN2-20/1344/p/00.xyz', 'data/SN2-20/1344/p/A.xyz']",-17.69146803073611,1344,A_B_C_D_C_0,B
466,"['data/SN2-20/1346/r/09.xyz', 'data/SN2-20/1346/r/C.xyz']","['data/SN2-20/1346/p/02.xyz', 'data/SN2-20/1346/p/A.xyz']",48.49998210463468,1346,A_B_C_D_C_0,C
467,"['data/SN2-20/1348/r/02.xyz', 'data/SN2-20/1348/r/A.xyz']","['data/SN2-20/1348/p/00.xyz', 'data/SN2-20/1348/p/B.xyz']",-66.19146521186906,1348,A_B_C_D_C_0,D
468,"['data/SN2-20/1349/r/02.xyz', 'data/SN2-20/1349/r/B.xyz']","['data/SN2-20/1349/p/09.xyz', 'data/SN2-20/1349/p/B.xyz']",-48.500235784262934,1349,A_B_C_E_A_0,A
469,"['data/SN2-20/1356/r/02.xyz', 'data/SN2-20/1356/r/A.xyz']","['data/SN2-20/1356/p/05.xyz', 'data/SN2-20/1356/p/A.xyz']",-15.43577280593084,1356,A_B_C_E_A_0,B
470,"['data/SN2-20/1358/r/02.xyz', 'data/SN2-20/1358/r/C.xyz']","['data/SN2-20/1358/p/01.xyz', 'data/SN2-20/1358/p/A.xyz']",47.88994418659002,1358,A_B_C_E_A_0,C
471,"['data/SN2-20/1360/r/04.xyz', 'data/SN2-20/1360/r/A.xyz']","['data/SN2-20/1360/p/05.xyz', 'data/SN2-20/1360/p/B.xyz']",-63.98485684331491,1360,A_B_C_E_A_0,D
472,"['data/SN2-20/1361/r/04.xyz', 'data/SN2-20/1361/r/B.xyz']","['data/SN2-20/1361/p/05.xyz', 'data/SN2-20/1361/p/B.xyz']",-48.82403018353219,1361,A_B_C_E_B_0,A
473,"['data/SN2-20/1368/r/18.xyz', 'data/SN2-20/1368/r/A.xyz']","['data/SN2-20/1368/p/08.xyz', 'data/SN2-20/1368/p/A.xyz']",-15.041746085919248,1368,A_B_C_E_B_0,B
474,"['data/SN2-20/1370/r/18.xyz', 'data/SN2-20/1370/r/C.xyz']","['data/SN2-20/1370/p/09.xyz', 'data/SN2-20/1370/p/A.xyz']",47.71159933421458,1370,A_B_C_E_B_0,C
475,"['data/SN2-20/1372/r/22.xyz', 'data/SN2-20/1372/r/A.xyz']","['data/SN2-20/1372/p/08.xyz', 'data/SN2-20/1372/p/B.xyz']",-63.41300763721678,1372,A_B_C_E_B_0,D
476,"['data/SN2-20/1373/r/22.xyz', 'data/SN2-20/1373/r/B.xyz']","['data/SN2-20/1373/p/09.xyz', 'data/SN2-20/1373/p/B.xyz']",-48.749112322900636,1373,A_B_C_E_C_0,A
477,"['data/SN2-20/1380/r/02.xyz', 'data/SN2-20/1380/r/A.xyz']","['data/SN2-20/1380/p/02.xyz', 'data/SN2-20/1380/p/A.xyz']",-12.862226643338914,1380,A_B_C_E_C_0,B
478,"['data/SN2-20/1382/r/02.xyz', 'data/SN2-20/1382/r/C.xyz']","['data/SN2-20/1382/p/00.xyz', 'data/SN2-20/1382/p/A.xyz']",47.86072892237826,1382,A_B_C_E_C_0,C
479,"['data/SN2-20/1384/r/00.xyz', 'data/SN2-20/1384/r/A.xyz']","['data/SN2-20/1384/p/02.xyz', 'data/SN2-20/1384/p/B.xyz']",-60.7229473335764,1384,A_B_C_E_C_0,D
480,"['data/SN2-20/1385/r/00.xyz', 'data/SN2-20/1385/r/B.xyz']","['data/SN2-20/1385/p/02.xyz', 'data/SN2-20/1385/p/B.xyz']",-47.86080940299461,1385,A_B_D_A_A_0,A
481,"['data/SN2-20/1392/r/01.xyz', 'data/SN2-20/1392/r/A.xyz']","['data/SN2-20/1392/p/04.xyz', 'data/SN2-20/1392/p/A.xyz']",-16.543113434724862,1392,A_B_D_A_A_0,B
482,"['data/SN2-20/1394/r/01.xyz', 'data/SN2-20/1394/r/C.xyz']","['data/SN2-20/1394/p/00.xyz', 'data/SN2-20/1394/p/A.xyz']",48.627914652968215,1394,A_B_D_A_A_0,C
483,"['data/SN2-20/1396/r/07.xyz', 'data/SN2-20/1396/r/A.xyz']","['data/SN2-20/1396/p/04.xyz', 'data/SN2-20/1396/p/B.xyz']",-64.55002359493109,1396,A_B_D_A_A_0,D
484,"['data/SN2-20/1397/r/07.xyz', 'data/SN2-20/1397/r/B.xyz']","['data/SN2-20/1397/p/01.xyz', 'data/SN2-20/1397/p/B.xyz']",-47.891265068993825,1397,A_B_D_A_B_0,A
485,"['data/SN2-20/1404/r/05.xyz', 'data/SN2-20/1404/r/A.xyz']","['data/SN2-20/1404/p/05.xyz', 'data/SN2-20/1404/p/A.xyz']",-15.160905350837345,1404,A_B_D_A_B_0,B
486,"['data/SN2-20/1406/r/05.xyz', 'data/SN2-20/1406/r/C.xyz']","['data/SN2-20/1406/p/04.xyz', 'data/SN2-20/1406/p/A.xyz']",48.82401943254522,1406,A_B_D_A_B_0,C
487,"['data/SN2-20/1408/r/01.xyz', 'data/SN2-20/1408/r/A.xyz']","['data/SN2-20/1408/p/05.xyz', 'data/SN2-20/1408/p/B.xyz']",-63.325691519793004,1408,A_B_D_A_B_0,D
488,"['data/SN2-20/1409/r/01.xyz', 'data/SN2-20/1409/r/B.xyz']","['data/SN2-20/1409/p/02.xyz', 'data/SN2-20/1409/p/B.xyz']",-47.889905120303844,1409,A_B_D_A_C_0,A
489,"['data/SN2-20/1416/r/01.xyz', 'data/SN2-20/1416/r/A.xyz']","['data/SN2-20/1416/p/00.xyz', 'data/SN2-20/1416/p/A.xyz']",-13.135669918170553,1416,A_B_D_A_C_0,B
490,"['data/SN2-20/1418/r/01.xyz', 'data/SN2-20/1418/r/C.xyz']","['data/SN2-20/1418/p/03.xyz', 'data/SN2-20/1418/p/A.xyz']",47.842329095050495,1418,A_B_D_A_C_0,C
491,"['data/SN2-20/1420/r/03.xyz', 'data/SN2-20/1420/r/A.xyz']","['data/SN2-20/1420/p/00.xyz', 'data/SN2-20/1420/p/B.xyz']",-60.978185802358105,1420,A_B_D_A_C_0,D
492,"['data/SN2-20/1421/r/03.xyz', 'data/SN2-20/1421/r/B.xyz']","['data/SN2-20/1421/p/01.xyz', 'data/SN2-20/1421/p/B.xyz']",-47.84262179241014,1421,A_B_D_B_A_0,A
493,"['data/SN2-20/1428/r/03.xyz', 'data/SN2-20/1428/r/A.xyz']","['data/SN2-20/1428/p/00.xyz', 'data/SN2-20/1428/p/A.xyz']",-12.545310817336464,1428,A_B_D_B_A_0,B
494,"['data/SN2-20/1430/r/03.xyz', 'data/SN2-20/1430/r/C.xyz']","['data/SN2-20/1430/p/08.xyz', 'data/SN2-20/1430/p/A.xyz']",47.73299617632121,1430,A_B_D_B_A_0,C
495,"['data/SN2-20/1432/r/02.xyz', 'data/SN2-20/1432/r/A.xyz']","['data/SN2-20/1432/p/00.xyz', 'data/SN2-20/1432/p/B.xyz']",-59.842577175859915,1432,A_B_D_B_A_0,D
496,"['data/SN2-20/1433/r/02.xyz', 'data/SN2-20/1433/r/B.xyz']","['data/SN2-20/1433/p/05.xyz', 'data/SN2-20/1433/p/B.xyz']",-47.036204478231745,1433,A_B_D_B_B_0,A
497,"['data/SN2-20/1440/r/10.xyz', 'data/SN2-20/1440/r/A.xyz']","['data/SN2-20/1440/p/05.xyz', 'data/SN2-20/1440/p/A.xyz']",-12.312459414425804,1440,A_B_D_B_B_0,B
498,"['data/SN2-20/1441/r/10.xyz', 'data/SN2-20/1441/r/B.xyz']","['data/SN2-20/1441/p/06.xyz', 'data/SN2-20/1441/p/A.xyz']",1.6566952645640851,1441,A_B_D_B_B_0,C
499,"['data/SN2-20/1442/r/10.xyz', 'data/SN2-20/1442/r/C.xyz']","['data/SN2-20/1442/p/04.xyz', 'data/SN2-20/1442/p/A.xyz']",49.38549595457801,1442,A_B_D_B_B_0,D
500,"['data/SN2-20/1444/r/10.xyz', 'data/SN2-20/1444/r/A.xyz']","['data/SN2-20/1444/p/05.xyz', 'data/SN2-20/1444/p/B.xyz']",-59.563707583500346,1444,A_B_D_B_C_0,A
501,"['data/SN2-20/1445/r/10.xyz', 'data/SN2-20/1445/r/B.xyz']","['data/SN2-20/1445/p/06.xyz', 'data/SN2-20/1445/p/B.xyz']",-45.59455290458178,1445,A_B_D_B_C_0,B
502,"['data/SN2-20/1446/r/10.xyz', 'data/SN2-20/1446/r/C.xyz']","['data/SN2-20/1446/p/04.xyz', 'data/SN2-20/1446/p/B.xyz']",2.1342477854321373,1446,A_B_D_B_C_0,C
503,"['data/SN2-20/1452/r/03.xyz', 'data/SN2-20/1452/r/A.xyz']","['data/SN2-20/1452/p/08.xyz', 'data/SN2-20/1452/p/A.xyz']",-16.449070852463453,1452,A_B_D_B_C_0,D
504,"['data/SN2-20/1453/r/03.xyz', 'data/SN2-20/1453/r/B.xyz']","['data/SN2-20/1453/p/04.xyz', 'data/SN2-20/1453/p/A.xyz']",2.565995191493436,1453,A_B_D_C_A_0,A
505,"['data/SN2-20/1454/r/03.xyz', 'data/SN2-20/1454/r/C.xyz']","['data/SN2-20/1454/p/02.xyz', 'data/SN2-20/1454/p/A.xyz']",50.535800065106564,1454,A_B_D_C_A_0,B
506,"['data/SN2-20/1456/r/00.xyz', 'data/SN2-20/1456/r/A.xyz']","['data/SN2-20/1456/p/08.xyz', 'data/SN2-20/1456/p/B.xyz']",-64.57986793928882,1456,A_B_D_C_A_0,C
507,"['data/SN2-20/1457/r/00.xyz', 'data/SN2-20/1457/r/B.xyz']","['data/SN2-20/1457/p/04.xyz', 'data/SN2-20/1457/p/B.xyz']",-45.564801895296256,1457,A_B_D_C_A_0,D
508,"['data/SN2-20/1458/r/00.xyz', 'data/SN2-20/1458/r/C.xyz']","['data/SN2-20/1458/p/02.xyz', 'data/SN2-20/1458/p/B.xyz']",2.405002978316872,1458,A_B_D_C_B_0,A
509,"['data/SN2-20/1464/r/26.xyz', 'data/SN2-20/1464/r/A.xyz']","['data/SN2-20/1464/p/08.xyz', 'data/SN2-20/1464/p/A.xyz']",-14.585175286188846,1464,A_B_D_C_B_0,B
510,"['data/SN2-20/1465/r/26.xyz', 'data/SN2-20/1465/r/B.xyz']","['data/SN2-20/1465/p/08.xyz', 'data/SN2-20/1465/p/A.xyz']",1.7401844281921437,1465,A_B_D_C_B_0,C
511,"['data/SN2-20/1466/r/26.xyz', 'data/SN2-20/1466/r/C.xyz']","['data/SN2-20/1466/p/08.xyz', 'data/SN2-20/1466/p/A.xyz']",49.55941930576357,1466,A_B_D_C_B_0,D
512,"['data/SN2-20/1468/r/14.xyz', 'data/SN2-20/1468/r/A.xyz']","['data/SN2-20/1468/p/08.xyz', 'data/SN2-20/1468/p/B.xyz']",-62.63414494232763,1468,A_B_D_C_C_0,A
513,"['data/SN2-20/1469/r/14.xyz', 'data/SN2-20/1469/r/B.xyz']","['data/SN2-20/1469/p/08.xyz', 'data/SN2-20/1469/p/B.xyz']",-46.30878522794664,1469,A_B_D_C_C_0,B
514,"['data/SN2-20/1470/r/14.xyz', 'data/SN2-20/1470/r/C.xyz']","['data/SN2-20/1470/p/08.xyz', 'data/SN2-20/1470/p/B.xyz']",1.5104496497318107,1470,A_B_D_C_C_0,C
515,"['data/SN2-20/1476/r/05.xyz', 'data/SN2-20/1476/r/A.xyz']","['data/SN2-20/1476/p/00.xyz', 'data/SN2-20/1476/p/A.xyz']",-12.806349630139954,1476,A_B_D_C_C_0,D
516,"['data/SN2-20/1478/r/05.xyz', 'data/SN2-20/1478/r/C.xyz']","['data/SN2-20/1478/p/02.xyz', 'data/SN2-20/1478/p/A.xyz']",47.036262174921426,1478,A_B_D_D_A_0,A
517,"['data/SN2-20/1480/r/04.xyz', 'data/SN2-20/1480/r/A.xyz']","['data/SN2-20/1480/p/00.xyz', 'data/SN2-20/1480/p/B.xyz']",-60.2782385015371,1480,A_B_D_D_A_0,B
518,"['data/SN2-20/1481/r/04.xyz', 'data/SN2-20/1481/r/B.xyz']","['data/SN2-20/1481/p/03.xyz', 'data/SN2-20/1481/p/B.xyz']",-47.73296153337815,1481,A_B_D_D_A_0,C
519,"['data/SN2-20/1488/r/26.xyz', 'data/SN2-20/1488/r/A.xyz']","['data/SN2-20/1488/p/08.xyz', 'data/SN2-20/1488/p/A.xyz']",-12.555081198193966,1488,A_B_D_D_A_0,D
520,"['data/SN2-20/1490/r/26.xyz', 'data/SN2-20/1490/r/C.xyz']","['data/SN2-20/1490/p/05.xyz', 'data/SN2-20/1490/p/A.xyz']",52.189777544257794,1490,A_B_D_D_B_0,A
521,"['data/SN2-20/1492/r/10.xyz', 'data/SN2-20/1492/r/A.xyz']","['data/SN2-20/1492/p/08.xyz', 'data/SN2-20/1492/p/B.xyz']",-59.6503623239886,1492,A_B_D_D_B_0,B
522,"['data/SN2-20/1493/r/10.xyz', 'data/SN2-20/1493/r/B.xyz']","['data/SN2-20/1493/p/09.xyz', 'data/SN2-20/1493/p/B.xyz']",-47.064942977251604,1493,A_B_D_D_B_0,C
523,"['data/SN2-20/1494/r/10.xyz', 'data/SN2-20/1494/r/C.xyz']","['data/SN2-20/1494/p/05.xyz', 'data/SN2-20/1494/p/B.xyz']",5.094496418463166,1494,A_B_D_D_B_0,D
524,"['data/SN2-20/1500/r/00.xyz', 'data/SN2-20/1500/r/A.xyz']","['data/SN2-20/1500/p/00.xyz', 'data/SN2-20/1500/p/A.xyz']",-25.41925692930889,1500,A_B_D_D_C_0,A
525,"['data/SN2-20/1502/r/00.xyz', 'data/SN2-20/1502/r/C.xyz']","['data/SN2-20/1502/p/01.xyz', 'data/SN2-20/1502/p/A.xyz']",48.082889693774575,1502,A_B_D_D_C_0,B
526,"['data/SN2-20/1504/r/01.xyz', 'data/SN2-20/1504/r/A.xyz']","['data/SN2-20/1504/p/00.xyz', 'data/SN2-20/1504/p/B.xyz']",-73.50222089968554,1504,A_B_D_D_C_0,C
527,"['data/SN2-20/1505/r/01.xyz', 'data/SN2-20/1505/r/B.xyz']","['data/SN2-20/1505/p/00.xyz', 'data/SN2-20/1505/p/B.xyz']",-48.082892633018474,1505,A_B_D_D_C_0,D
528,"['data/SN2-20/1512/r/00.xyz', 'data/SN2-20/1512/r/A.xyz']","['data/SN2-20/1512/p/03.xyz', 'data/SN2-20/1512/p/A.xyz']",-29.290680086564866,1512,A_B_D_E_A_0,A
