reactant,product,ea kcal/mol
reactant_001578.xyz,product_001578.xyz,94.88241622
reactant_001579.xyz,product_001579.xyz,85.81804946
reactant_001580.xyz,product_001580.xyz,85.11823200
reactant_001581.xyz,product_001581.xyz,72.51636279
reactant_001582.xyz,product_001582.xyz,40.47389714
reactant_001583.xyz,product_001583.xyz,65.11610467
reactant_001584.xyz,product_001584.xyz,90.00393298
reactant_001585.xyz,product_001585.xyz,61.04529000
reactant_001586.xyz,product_001586.xyz,49.27653297
reactant_001587.xyz,product_001587.xyz,78.60926762
reactant_001588.xyz,product_001588.xyz,107.67783896
reactant_001589.xyz,product_001589.xyz,69.12573888
reactant_001590.xyz,product_001590.xyz,58.62868574
reactant_001591.xyz,product_001591.xyz,100.23447446
reactant_001592.xyz,product_001592.xyz,91.01193262
reactant_001593.xyz,product_001593.xyz,100.80620335
reactant_001594.xyz,product_001594.xyz,107.64607704
reactant_001595.xyz,product_001595.xyz,96.35879627
reactant_001596.xyz,product_001596.xyz,58.83734854
reactant_001597.xyz,product_001597.xyz,50.72551066
reactant_001598.xyz,product_001598.xyz,73.89024404
reactant_001599.xyz,product_001599.xyz,66.19050338
reactant_001600.xyz,product_001600.xyz,67.29439590
reactant_001601.xyz,product_001601.xyz,59.53986596
reactant_001602.xyz,product_001602.xyz,87.57425133
reactant_001603.xyz,product_001603.xyz,83.87565068
reactant_001604.xyz,product_001604.xyz,57.42515511
reactant_001605.xyz,product_001605.xyz,120.37280921
reactant_001606.xyz,product_001606.xyz,76.88753690
reactant_001607.xyz,product_001607.xyz,72.79960038
reactant_001608.xyz,product_001608.xyz,82.13899533
reactant_001609.xyz,product_001609.xyz,106.81651042
reactant_001610.xyz,product_001610.xyz,48.55513541
reactant_001611.xyz,product_001611.xyz,60.21719142
reactant_001612.xyz,product_001612.xyz,106.85011575
reactant_001613.xyz,product_001613.xyz,111.48984036
reactant_001614.xyz,product_001614.xyz,59.91706798
reactant_001615.xyz,product_001615.xyz,52.94425497
reactant_001616.xyz,product_001616.xyz,67.37872441
reactant_001617.xyz,product_001617.xyz,77.65475451
reactant_001618.xyz,product_001618.xyz,45.89334475
reactant_001619.xyz,product_001619.xyz,75.34878559
reactant_001620.xyz,product_001620.xyz,41.56775725
reactant_001621.xyz,product_001621.xyz,105.12696493
reactant_001622.xyz,product_001622.xyz,65.68696786
reactant_001623.xyz,product_001623.xyz,109.62719035
reactant_001624.xyz,product_001624.xyz,127.41290087
reactant_001625.xyz,product_001625.xyz,71.52485722
reactant_001626.xyz,product_001626.xyz,117.39186464
reactant_001627.xyz,product_001627.xyz,46.07462994
reactant_001628.xyz,product_001628.xyz,78.37940521
reactant_001629.xyz,product_001629.xyz,74.73114069
reactant_001630.xyz,product_001630.xyz,78.45264599
reactant_001631.xyz,product_001631.xyz,98.07930041
reactant_001632.xyz,product_001632.xyz,123.39797143
reactant_001633.xyz,product_001633.xyz,87.01033874
reactant_001634.xyz,product_001634.xyz,66.64144726
reactant_001635.xyz,product_001635.xyz,86.29635124
reactant_001636.xyz,product_001636.xyz,97.83187676
reactant_001637.xyz,product_001637.xyz,65.21644376
reactant_001638.xyz,product_001638.xyz,108.82252512
reactant_001639.xyz,product_001639.xyz,66.79151431
reactant_001640.xyz,product_001640.xyz,67.13026802
reactant_001641.xyz,product_001641.xyz,59.57557450
reactant_001642.xyz,product_001642.xyz,60.48154801
reactant_001643.xyz,product_001643.xyz,81.26024224
reactant_001644.xyz,product_001644.xyz,73.27448331
reactant_001645.xyz,product_001645.xyz,84.39303176
reactant_001646.xyz,product_001646.xyz,73.23576207
reactant_001647.xyz,product_001647.xyz,66.01762113
reactant_001648.xyz,product_001648.xyz,57.07366087
reactant_001649.xyz,product_001649.xyz,79.39431082
reactant_001650.xyz,product_001650.xyz,69.37877048
reactant_001651.xyz,product_001651.xyz,83.93391367
reactant_001652.xyz,product_001652.xyz,78.31234911
reactant_001653.xyz,product_001653.xyz,54.40181955
reactant_001654.xyz,product_001654.xyz,67.61187721
reactant_001655.xyz,product_001655.xyz,72.58010223
reactant_001656.xyz,product_001656.xyz,67.42019931
reactant_001657.xyz,product_001657.xyz,75.23471753
reactant_001658.xyz,product_001658.xyz,70.87293333
reactant_001659.xyz,product_001659.xyz,67.14016812
reactant_001660.xyz,product_001660.xyz,80.66620670
reactant_001661.xyz,product_001661.xyz,70.28419075
reactant_001662.xyz,product_001662.xyz,119.98529934
reactant_001663.xyz,product_001663.xyz,72.55805928
reactant_001664.xyz,product_001664.xyz,72.25281350
reactant_001665.xyz,product_001665.xyz,89.06417560
reactant_001666.xyz,product_001666.xyz,73.73073923
reactant_001667.xyz,product_001667.xyz,122.47472804
reactant_001668.xyz,product_001668.xyz,85.89920092
reactant_001669.xyz,product_001669.xyz,66.57159427
reactant_001670.xyz,product_001670.xyz,96.59600988
reactant_001671.xyz,product_001671.xyz,58.83996096
reactant_001672.xyz,product_001672.xyz,122.82329690
reactant_001673.xyz,product_001673.xyz,65.41139105
reactant_001674.xyz,product_001674.xyz,108.33887907
reactant_001675.xyz,product_001675.xyz,80.09713082
reactant_001676.xyz,product_001676.xyz,39.04581405
reactant_001677.xyz,product_001677.xyz,77.65872543
reactant_001678.xyz,product_001678.xyz,80.70125921
reactant_001679.xyz,product_001679.xyz,85.98921646
reactant_001680.xyz,product_001680.xyz,78.88879193
reactant_001681.xyz,product_001681.xyz,67.59312062
reactant_001682.xyz,product_001682.xyz,88.08517463
reactant_001683.xyz,product_001683.xyz,63.44250433
reactant_001684.xyz,product_001684.xyz,48.09155738
reactant_001685.xyz,product_001685.xyz,98.48946515
reactant_001686.xyz,product_001686.xyz,89.67358856
reactant_001687.xyz,product_001687.xyz,68.90200798
reactant_001688.xyz,product_001688.xyz,78.75207403
reactant_001689.xyz,product_001689.xyz,14.93065036
reactant_001690.xyz,product_001690.xyz,83.24274968
reactant_001691.xyz,product_001691.xyz,49.79518247
reactant_001692.xyz,product_001692.xyz,134.36033508
reactant_001693.xyz,product_001693.xyz,72.55435663
reactant_001694.xyz,product_001694.xyz,64.86527393
reactant_001695.xyz,product_001695.xyz,60.36621215
reactant_001696.xyz,product_001696.xyz,68.01948470
reactant_001697.xyz,product_001697.xyz,91.23220981
reactant_001698.xyz,product_001698.xyz,65.52124557
reactant_001699.xyz,product_001699.xyz,91.22284338
reactant_001700.xyz,product_001700.xyz,119.89962390
reactant_001701.xyz,product_001701.xyz,61.66082177
reactant_001702.xyz,product_001702.xyz,120.17918956
reactant_001703.xyz,product_001703.xyz,82.83525600
reactant_001704.xyz,product_001704.xyz,94.15516389
reactant_001705.xyz,product_001705.xyz,99.30059692
reactant_001706.xyz,product_001706.xyz,79.06847725
reactant_001707.xyz,product_001707.xyz,119.64332064
reactant_001708.xyz,product_001708.xyz,112.92938127
reactant_001709.xyz,product_001709.xyz,113.63805013
reactant_001710.xyz,product_001710.xyz,53.67611292
reactant_001711.xyz,product_001711.xyz,93.32896352
reactant_001712.xyz,product_001712.xyz,62.40569502
reactant_001713.xyz,product_001713.xyz,119.86030884
reactant_001714.xyz,product_001714.xyz,82.66559259
reactant_001715.xyz,product_001715.xyz,124.29733294
reactant_001716.xyz,product_001716.xyz,69.89613788
reactant_001717.xyz,product_001717.xyz,81.93298460
reactant_001718.xyz,product_001718.xyz,84.42427350
reactant_001719.xyz,product_001719.xyz,78.24633171
reactant_001720.xyz,product_001720.xyz,66.14732551
reactant_001721.xyz,product_001721.xyz,79.54436304
reactant_001722.xyz,product_001722.xyz,103.59074299
reactant_001723.xyz,product_001723.xyz,83.72522075
reactant_001724.xyz,product_001724.xyz,94.57437571
reactant_001725.xyz,product_001725.xyz,114.89533507
reactant_001726.xyz,product_001726.xyz,82.93296510
reactant_001727.xyz,product_001727.xyz,83.31524383
reactant_001728.xyz,product_001728.xyz,83.23164416
reactant_001729.xyz,product_001729.xyz,81.90245128
reactant_001730.xyz,product_001730.xyz,90.59700588
reactant_001731.xyz,product_001731.xyz,116.95405210
reactant_001732.xyz,product_001732.xyz,77.42030952
reactant_001733.xyz,product_001733.xyz,86.33447366
reactant_001734.xyz,product_001734.xyz,121.04896882
reactant_001735.xyz,product_001735.xyz,76.08590022
reactant_001736.xyz,product_001736.xyz,83.20746831
reactant_001737.xyz,product_001737.xyz,81.98962881
reactant_001738.xyz,product_001738.xyz,65.08718285
reactant_001739.xyz,product_001739.xyz,80.08352815
reactant_001740.xyz,product_001740.xyz,65.39725997
reactant_001741.xyz,product_001741.xyz,71.81367437
reactant_001742.xyz,product_001742.xyz,62.16793280
reactant_001743.xyz,product_001743.xyz,72.64658462
reactant_001744.xyz,product_001744.xyz,51.52679509
reactant_001745.xyz,product_001745.xyz,60.00665106
reactant_001746.xyz,product_001746.xyz,83.97566369
reactant_001747.xyz,product_001747.xyz,76.89795361
reactant_001748.xyz,product_001748.xyz,86.96073499
reactant_001749.xyz,product_001749.xyz,89.18101358
reactant_001750.xyz,product_001750.xyz,108.65947164
reactant_001751.xyz,product_001751.xyz,95.11064021
reactant_001752.xyz,product_001752.xyz,85.57829370
reactant_001753.xyz,product_001753.xyz,79.70433549
reactant_001754.xyz,product_001754.xyz,85.60051024
reactant_001755.xyz,product_001755.xyz,77.71257741
reactant_001756.xyz,product_001756.xyz,72.64868563
reactant_001757.xyz,product_001757.xyz,72.58956090
reactant_001758.xyz,product_001758.xyz,85.07636912
reactant_001759.xyz,product_001759.xyz,67.56089781
reactant_001760.xyz,product_001760.xyz,141.70781946
reactant_001761.xyz,product_001761.xyz,108.32300764
reactant_001762.xyz,product_001762.xyz,83.21300543
reactant_001763.xyz,product_001763.xyz,141.25939060
reactant_001764.xyz,product_001764.xyz,61.73167621
reactant_001765.xyz,product_001765.xyz,83.43505062
reactant_001766.xyz,product_001766.xyz,124.31093161
reactant_001767.xyz,product_001767.xyz,117.10407423
reactant_001768.xyz,product_001768.xyz,88.47771872
reactant_001769.xyz,product_001769.xyz,72.99282451
reactant_001770.xyz,product_001770.xyz,134.93996139
reactant_001771.xyz,product_001771.xyz,75.16401765
reactant_001772.xyz,product_001772.xyz,75.16007060
reactant_001773.xyz,product_001773.xyz,86.42272664
reactant_001774.xyz,product_001774.xyz,48.93650122
reactant_001775.xyz,product_001775.xyz,83.12149024
reactant_001776.xyz,product_001776.xyz,90.47720876
reactant_001777.xyz,product_001777.xyz,117.11524006
reactant_001778.xyz,product_001778.xyz,71.99385203
reactant_001779.xyz,product_001779.xyz,95.65637950
reactant_001780.xyz,product_001780.xyz,99.95717628
reactant_001781.xyz,product_001781.xyz,107.32992972
reactant_001782.xyz,product_001782.xyz,81.59554874
reactant_001783.xyz,product_001783.xyz,70.50247230
reactant_001784.xyz,product_001784.xyz,79.74973149
reactant_001785.xyz,product_001785.xyz,62.92808550
reactant_001786.xyz,product_001786.xyz,51.13745043
reactant_001787.xyz,product_001787.xyz,77.51413541
reactant_001788.xyz,product_001788.xyz,77.87180565
reactant_001789.xyz,product_001789.xyz,102.24201088
reactant_001790.xyz,product_001790.xyz,91.77617019
reactant_001791.xyz,product_001791.xyz,46.85409075
reactant_001792.xyz,product_001792.xyz,74.78999267
reactant_001793.xyz,product_001793.xyz,147.59210583
reactant_001794.xyz,product_001794.xyz,87.89888661
reactant_001795.xyz,product_001795.xyz,129.85353282
reactant_001796.xyz,product_001796.xyz,116.54671884
reactant_001797.xyz,product_001797.xyz,73.65992395
reactant_001798.xyz,product_001798.xyz,125.66503723
reactant_001799.xyz,product_001799.xyz,63.06098575
reactant_001800.xyz,product_001800.xyz,54.08864165
reactant_001801.xyz,product_001801.xyz,80.08429517
reactant_001802.xyz,product_001802.xyz,84.86542169
reactant_001803.xyz,product_001803.xyz,63.58523149
reactant_001804.xyz,product_001804.xyz,92.52556494
reactant_001805.xyz,product_001805.xyz,80.10447578
reactant_001806.xyz,product_001806.xyz,80.73095459
reactant_001807.xyz,product_001807.xyz,113.07626882
reactant_001808.xyz,product_001808.xyz,129.39872229
reactant_001809.xyz,product_001809.xyz,123.23835450
reactant_001810.xyz,product_001810.xyz,95.39120587
reactant_001811.xyz,product_001811.xyz,68.09990394
reactant_001812.xyz,product_001812.xyz,110.20060823
reactant_001813.xyz,product_001813.xyz,91.97628248
reactant_001814.xyz,product_001814.xyz,109.03442571
reactant_001815.xyz,product_001815.xyz,79.78493852
reactant_001816.xyz,product_001816.xyz,84.84219543
reactant_001817.xyz,product_001817.xyz,53.63535692
reactant_001818.xyz,product_001818.xyz,57.91097208
reactant_001819.xyz,product_001819.xyz,72.14345240
reactant_001820.xyz,product_001820.xyz,67.83930116
reactant_001821.xyz,product_001821.xyz,94.54978297
reactant_001822.xyz,product_001822.xyz,79.28875410
reactant_001823.xyz,product_001823.xyz,86.41483556
reactant_001824.xyz,product_001824.xyz,115.87246266
reactant_001825.xyz,product_001825.xyz,84.84838104
reactant_001826.xyz,product_001826.xyz,62.24979346
reactant_001827.xyz,product_001827.xyz,91.31636210
reactant_001828.xyz,product_001828.xyz,113.09985828
reactant_001829.xyz,product_001829.xyz,57.54422930
reactant_001830.xyz,product_001830.xyz,89.80053635
reactant_001831.xyz,product_001831.xyz,75.72398962
reactant_001832.xyz,product_001832.xyz,107.85317182
reactant_001833.xyz,product_001833.xyz,103.09259258
reactant_001834.xyz,product_001834.xyz,65.68239063
reactant_001835.xyz,product_001835.xyz,64.10469896
reactant_001836.xyz,product_001836.xyz,89.20919783
reactant_001837.xyz,product_001837.xyz,88.19158301
reactant_001838.xyz,product_001838.xyz,66.14992871
reactant_001839.xyz,product_001839.xyz,72.76392854
reactant_001840.xyz,product_001840.xyz,77.09582502
reactant_001841.xyz,product_001841.xyz,92.45335181
reactant_001842.xyz,product_001842.xyz,81.04188008
reactant_001843.xyz,product_001843.xyz,111.07237536
reactant_001844.xyz,product_001844.xyz,87.75463098
reactant_001845.xyz,product_001845.xyz,77.90850366
reactant_001846.xyz,product_001846.xyz,116.76402948
reactant_001847.xyz,product_001847.xyz,78.04238488
reactant_001848.xyz,product_001848.xyz,72.48293961
reactant_001849.xyz,product_001849.xyz,67.89360157
reactant_001850.xyz,product_001850.xyz,111.00342439
reactant_001851.xyz,product_001851.xyz,110.17863719
reactant_001852.xyz,product_001852.xyz,73.73115873
reactant_001853.xyz,product_001853.xyz,62.53753092
reactant_001854.xyz,product_001854.xyz,114.15879988
reactant_001855.xyz,product_001855.xyz,98.46348338
reactant_001856.xyz,product_001856.xyz,101.90614935
reactant_001857.xyz,product_001857.xyz,105.26690748
reactant_001858.xyz,product_001858.xyz,110.88805083
reactant_001859.xyz,product_001859.xyz,98.07363713
reactant_001860.xyz,product_001860.xyz,64.49420862
reactant_001861.xyz,product_001861.xyz,91.20040838
reactant_001862.xyz,product_001862.xyz,93.46608893
reactant_001863.xyz,product_001863.xyz,74.91193559
reactant_001864.xyz,product_001864.xyz,78.40262121
reactant_001865.xyz,product_001865.xyz,63.91544465
reactant_001866.xyz,product_001866.xyz,118.80785740
reactant_001867.xyz,product_001867.xyz,103.78436954
reactant_001868.xyz,product_001868.xyz,94.76683006
reactant_001869.xyz,product_001869.xyz,74.95039298
reactant_001870.xyz,product_001870.xyz,127.04271419
reactant_001871.xyz,product_001871.xyz,81.38328159
reactant_001872.xyz,product_001872.xyz,121.64483569
reactant_001873.xyz,product_001873.xyz,130.68883797
reactant_001874.xyz,product_001874.xyz,87.06758538
reactant_001875.xyz,product_001875.xyz,82.35867581
reactant_001876.xyz,product_001876.xyz,84.86724217
reactant_001877.xyz,product_001877.xyz,101.74106050
reactant_001878.xyz,product_001878.xyz,72.02110423
reactant_001879.xyz,product_001879.xyz,127.33945733
reactant_001880.xyz,product_001880.xyz,91.46502107
reactant_001881.xyz,product_001881.xyz,56.75019062
reactant_001882.xyz,product_001882.xyz,44.57647704
reactant_001883.xyz,product_001883.xyz,100.37550507
reactant_001884.xyz,product_001884.xyz,79.29867267
reactant_001885.xyz,product_001885.xyz,86.56806985
reactant_001886.xyz,product_001886.xyz,126.63250493
reactant_001887.xyz,product_001887.xyz,104.61718635
reactant_001888.xyz,product_001888.xyz,103.31744931
reactant_001889.xyz,product_001889.xyz,124.03273520
reactant_001890.xyz,product_001890.xyz,120.44476292
reactant_001891.xyz,product_001891.xyz,86.68210371
reactant_001892.xyz,product_001892.xyz,101.70130596
reactant_001893.xyz,product_001893.xyz,81.63633786
reactant_001894.xyz,product_001894.xyz,115.23024486
reactant_001895.xyz,product_001895.xyz,105.10611978
reactant_001896.xyz,product_001896.xyz,98.52014864
reactant_001897.xyz,product_001897.xyz,104.87562954
reactant_001898.xyz,product_001898.xyz,116.12750614
reactant_001899.xyz,product_001899.xyz,68.14914924
reactant_001900.xyz,product_001900.xyz,103.00346178
reactant_001901.xyz,product_001901.xyz,116.00028936
reactant_001902.xyz,product_001902.xyz,98.21020479
reactant_001903.xyz,product_001903.xyz,68.80877794
reactant_001904.xyz,product_001904.xyz,91.99532778
reactant_001905.xyz,product_001905.xyz,84.31276909
reactant_001906.xyz,product_001906.xyz,74.51581492
reactant_001907.xyz,product_001907.xyz,64.62575073
reactant_001908.xyz,product_001908.xyz,76.76737461
reactant_001909.xyz,product_001909.xyz,112.54085937
reactant_001910.xyz,product_001910.xyz,102.73349669
reactant_001911.xyz,product_001911.xyz,94.36900294
reactant_001912.xyz,product_001912.xyz,93.01416794
reactant_001913.xyz,product_001913.xyz,83.97891174
reactant_001914.xyz,product_001914.xyz,95.25762229
reactant_001915.xyz,product_001915.xyz,111.58595359
reactant_001916.xyz,product_001916.xyz,90.74190377
reactant_001917.xyz,product_001917.xyz,142.94770962
reactant_001918.xyz,product_001918.xyz,108.15251227
reactant_001919.xyz,product_001919.xyz,82.98475297
